,Date,3m1s_inversion,3m2s_inversion,2s10s_inversion,2s30s_inversion
2580,2009-03-02,False,False,False,False
2581,2009-02-27,False,False,False,False
2582,2009-02-26,False,False,False,False
2583,2009-02-25,False,False,False,False
2584,2009-02-24,False,False,False,False
2585,2009-02-23,False,False,False,False
2586,2009-02-20,False,False,False,False
2587,2009-02-19,False,False,False,False
2588,2009-02-18,False,False,False,False
2589,2009-02-17,False,False,False,False
2590,2009-02-13,False,False,False,False
2591,2009-02-12,False,False,False,False
2592,2009-02-11,False,False,False,False
2593,2009-02-10,False,False,False,False
2594,2009-02-09,False,False,False,False
2595,2009-02-06,False,False,False,False
2596,2009-02-05,False,False,False,False
2597,2009-02-04,False,False,False,False
2598,2009-02-03,False,False,False,False
2599,2009-02-02,False,False,False,False
2600,2009-01-30,False,False,False,False
2601,2009-01-29,False,False,False,False
2602,2009-01-28,False,False,False,False
2603,2009-01-27,False,False,False,False
2604,2009-01-26,False,False,False,False
2605,2009-01-23,False,False,False,False
2606,2009-01-22,False,False,False,False
2607,2009-01-21,False,False,False,False
2608,2009-01-20,False,False,False,False
2609,2009-01-16,False,False,False,False
2610,2009-01-15,False,False,False,False
2611,2009-01-14,False,False,False,False
2612,2009-01-13,False,False,False,False
2613,2009-01-12,False,False,False,False
2614,2009-01-09,False,False,False,False
2615,2009-01-08,False,False,False,False
2616,2009-01-07,False,False,False,False
2617,2009-01-06,False,False,False,False
2618,2009-01-05,False,False,False,False
2619,2009-01-02,False,False,False,False
2620,2008-12-31,False,False,False,False
2621,2008-12-30,False,False,False,False
2622,2008-12-29,False,False,False,False
2623,2008-12-26,False,False,False,False
2624,2008-12-24,False,False,False,False
2625,2008-12-23,False,False,False,False
2626,2008-12-22,False,False,False,False
2627,2008-12-19,False,False,False,False
2628,2008-12-18,False,False,False,False
2629,2008-12-17,False,False,False,False
2630,2008-12-16,False,False,False,False
2631,2008-12-15,False,False,False,False
2632,2008-12-12,False,False,False,False
2633,2008-12-11,False,False,False,False
2634,2008-12-10,False,False,False,False
2635,2008-12-09,False,False,False,False
2636,2008-12-08,False,False,False,False
2637,2008-12-05,False,False,False,False
2638,2008-12-04,False,False,False,False
2639,2008-12-03,False,False,False,False
2640,2008-12-02,False,False,False,False
2641,2008-12-01,False,False,False,False
2642,2008-11-28,False,False,False,False
2643,2008-11-26,False,False,False,False
2644,2008-11-25,False,False,False,False
2645,2008-11-24,False,False,False,False
2646,2008-11-21,False,False,False,False
2647,2008-11-20,False,False,False,False
2648,2008-11-19,False,False,False,False
2649,2008-11-18,False,False,False,False
2650,2008-11-17,False,False,False,False
2651,2008-11-14,False,False,False,False
2652,2008-11-13,False,False,False,False
2653,2008-11-12,False,False,False,False
2654,2008-11-10,False,False,False,False
2655,2008-11-07,False,False,False,False
2656,2008-11-06,False,False,False,False
2657,2008-11-05,False,False,False,False
2658,2008-11-04,False,False,False,False
2659,2008-11-03,False,False,False,False
2660,2008-10-31,False,False,False,False
2661,2008-10-30,False,False,False,False
2662,2008-10-29,False,False,False,False
2663,2008-10-28,False,False,False,False
2664,2008-10-27,False,False,False,False
2665,2008-10-24,False,False,False,False
2666,2008-10-23,False,False,False,False
2667,2008-10-22,False,False,False,False
2668,2008-10-21,False,False,False,False
2669,2008-10-20,False,False,False,False
2670,2008-10-17,False,False,False,False
2671,2008-10-16,False,False,False,False
2672,2008-10-15,False,False,False,False
2673,2008-10-14,False,False,False,False
2674,2008-10-10,False,False,False,False
2675,2008-10-09,False,False,False,False
2676,2008-10-08,False,False,False,False
2677,2008-10-07,False,False,False,False
2678,2008-10-06,False,False,False,False
2679,2008-10-03,False,False,False,False
2680,2008-10-02,False,False,False,False
2681,2008-10-01,False,False,False,False
2682,2008-09-30,False,False,False,False
2683,2008-09-29,False,False,False,False
2684,2008-09-26,False,False,False,False
2685,2008-09-25,False,False,False,False
2686,2008-09-24,False,False,False,False
2687,2008-09-23,False,False,False,False
2688,2008-09-22,False,False,False,False
2689,2008-09-19,False,False,False,False
2690,2008-09-18,False,False,False,False
2691,2008-09-17,False,False,False,False
2692,2008-09-16,False,False,False,False
2693,2008-09-15,False,False,False,False
2694,2008-09-12,False,False,False,False
2695,2008-09-11,False,False,False,False
2696,2008-09-10,False,False,False,False
2697,2008-09-09,False,False,False,False
2698,2008-09-08,False,False,False,False
2699,2008-09-05,False,False,False,False
2700,2008-09-04,False,False,False,False
2701,2008-09-03,False,False,False,False
2702,2008-09-02,False,False,False,False
2703,2008-08-29,False,False,False,False
2704,2008-08-28,False,False,False,False
2705,2008-08-27,False,False,False,False
2706,2008-08-26,False,False,False,False
2707,2008-08-25,False,False,False,False
2708,2008-08-22,False,False,False,False
2709,2008-08-21,False,False,False,False
2710,2008-08-20,False,False,False,False
2711,2008-08-19,False,False,False,False
2712,2008-08-18,False,False,False,False
2713,2008-08-15,False,False,False,False
2714,2008-08-14,False,False,False,False
2715,2008-08-13,False,False,False,False
2716,2008-08-12,False,False,False,False
2717,2008-08-11,False,False,False,False
2718,2008-08-08,False,False,False,False
2719,2008-08-07,False,False,False,False
2720,2008-08-06,False,False,False,False
2721,2008-08-05,False,False,False,False
2722,2008-08-04,False,False,False,False
2723,2008-08-01,False,False,False,False
2724,2008-07-31,False,False,False,False
2725,2008-07-30,False,False,False,False
2726,2008-07-29,False,False,False,False
2727,2008-07-28,False,False,False,False
2728,2008-07-25,False,False,False,False
2729,2008-07-24,False,False,False,False
2730,2008-07-23,False,False,False,False
2731,2008-07-22,False,False,False,False
2732,2008-07-21,False,False,False,False
2733,2008-07-18,False,False,False,False
2734,2008-07-17,False,False,False,False
2735,2008-07-16,False,False,False,False
2736,2008-07-15,False,False,False,False
2737,2008-07-14,False,False,False,False
2738,2008-07-11,False,False,False,False
2739,2008-07-10,False,False,False,False
2740,2008-07-09,False,False,False,False
2741,2008-07-08,False,False,False,False
2742,2008-07-07,False,False,False,False
2743,2008-07-03,False,False,False,False
2744,2008-07-02,False,False,False,False
2745,2008-07-01,False,False,False,False
2746,2008-06-30,False,False,False,False
2747,2008-06-27,False,False,False,False
2748,2008-06-26,False,False,False,False
2749,2008-06-25,False,False,False,False
2750,2008-06-24,False,False,False,False
2751,2008-06-23,False,False,False,False
2752,2008-06-20,False,False,False,False
2753,2008-06-19,False,False,False,False
2754,2008-06-18,False,False,False,False
2755,2008-06-17,False,False,False,False
2756,2008-06-16,False,False,False,False
2757,2008-06-13,False,False,False,False
2758,2008-06-12,False,False,False,False
2759,2008-06-11,False,False,False,False
2760,2008-06-10,False,False,False,False
2761,2008-06-09,False,False,False,False
2762,2008-06-06,False,False,False,False
2763,2008-06-05,False,False,False,False
2764,2008-06-04,False,False,False,False
2765,2008-06-03,False,False,False,False
2766,2008-06-02,False,False,False,False
2767,2008-05-30,False,False,False,False
2768,2008-05-29,False,False,False,False
2769,2008-05-28,False,False,False,False
2770,2008-05-27,False,False,False,False
2771,2008-05-23,False,False,False,False
2772,2008-05-22,False,False,False,False
2773,2008-05-21,False,False,False,False
2774,2008-05-20,False,False,False,False
2775,2008-05-19,False,False,False,False
2776,2008-05-16,False,False,False,False
2777,2008-05-15,False,False,False,False
2778,2008-05-14,False,False,False,False
2779,2008-05-13,False,False,False,False
2780,2008-05-12,False,False,False,False
2781,2008-05-09,False,False,False,False
2782,2008-05-08,False,False,False,False
2783,2008-05-07,False,False,False,False
2784,2008-05-06,False,False,False,False
2785,2008-05-05,False,False,False,False
2786,2008-05-02,False,False,False,False
2787,2008-05-01,False,False,False,False
2788,2008-04-30,False,False,False,False
2789,2008-04-29,False,False,False,False
2790,2008-04-28,False,False,False,False
2791,2008-04-25,False,False,False,False
2792,2008-04-24,False,False,False,False
2793,2008-04-23,False,False,False,False
2794,2008-04-22,False,False,False,False
2795,2008-04-21,False,False,False,False
2796,2008-04-18,False,False,False,False
2797,2008-04-17,False,False,False,False
2798,2008-04-16,False,False,False,False
2799,2008-04-15,False,False,False,False
2800,2008-04-14,False,False,False,False
2801,2008-04-11,False,False,False,False
2802,2008-04-10,False,False,False,False
2803,2008-04-09,False,False,False,False
2804,2008-04-08,False,False,False,False
2805,2008-04-07,False,False,False,False
2806,2008-04-04,False,False,False,False
2807,2008-04-03,False,False,False,False
2808,2008-04-02,False,False,False,False
2809,2008-04-01,False,False,False,False
2810,2008-03-31,False,False,False,False
2811,2008-03-28,False,False,False,False
2812,2008-03-27,False,False,False,False
2813,2008-03-26,False,False,False,False
2814,2008-03-25,False,False,False,False
2815,2008-03-24,False,False,False,False
2816,2008-03-20,False,False,False,False
2817,2008-03-19,False,False,False,False
2818,2008-03-18,False,False,False,False
2819,2008-03-17,False,False,False,False
2820,2008-03-14,False,False,False,False
2821,2008-03-13,False,False,False,False
2822,2008-03-12,False,False,False,False
2823,2008-03-11,False,False,False,False
2824,2008-03-10,False,False,False,False
2825,2008-03-07,False,False,False,False
2826,2008-03-06,False,False,False,False
2827,2008-03-05,False,False,False,False
2828,2008-03-04,False,True,False,False
2829,2008-03-03,False,True,False,False
2830,2008-02-29,True,True,False,False
2831,2008-02-28,False,True,False,False
2832,2008-02-27,False,False,False,False
2833,2008-02-26,True,True,False,False
2834,2008-02-25,True,True,False,False
2835,2008-02-22,True,True,False,False
2836,2008-02-21,True,True,False,False
2837,2008-02-20,True,True,False,False
2838,2008-02-19,True,True,False,False
2839,2008-02-15,True,True,False,False
2840,2008-02-14,True,True,False,False
2841,2008-02-13,True,True,False,False
2842,2008-02-12,True,True,False,False
2843,2008-02-11,True,True,False,False
2844,2008-02-08,True,True,False,False
2845,2008-02-07,True,True,False,False
2846,2008-02-06,True,True,False,False
2847,2008-02-05,True,True,False,False
2848,2008-02-04,True,True,False,False
2849,2008-02-01,False,True,False,False
2850,2008-01-31,False,False,False,False
2851,2008-01-30,False,False,False,False
2852,2008-01-29,False,False,False,False
2853,2008-01-28,True,True,False,False
2854,2008-01-25,False,True,False,False
2855,2008-01-24,False,True,False,False
2856,2008-01-23,True,True,False,False
2857,2008-01-22,True,True,False,False
2858,2008-01-18,True,True,False,False
2859,2008-01-17,True,True,False,False
2860,2008-01-16,True,True,False,False
2861,2008-01-15,True,True,False,False
2862,2008-01-14,True,True,False,False
2863,2008-01-11,True,True,False,False
2864,2008-01-10,True,True,False,False
2865,2008-01-09,True,True,False,False
2866,2008-01-08,True,True,False,False
2867,2008-01-07,True,True,False,False
2868,2008-01-04,True,True,False,False
2869,2008-01-03,True,True,False,False
2870,2008-01-02,True,True,False,False
2871,2007-12-31,True,True,False,False
2872,2007-12-28,False,True,False,False
2873,2007-12-27,False,False,False,False
2874,2007-12-26,False,True,False,False
2875,2007-12-24,False,True,False,False
2876,2007-12-21,False,False,False,False
2877,2007-12-20,False,False,False,False
2878,2007-12-19,False,False,False,False
2879,2007-12-18,False,False,False,False
2880,2007-12-17,False,False,False,False
2881,2007-12-14,False,False,False,False
2882,2007-12-13,False,False,False,False
2883,2007-12-12,False,False,False,False
2884,2007-12-11,False,False,False,False
2885,2007-12-10,False,False,False,False
2886,2007-12-07,False,False,False,False
2887,2007-12-06,False,True,False,False
2888,2007-12-05,False,True,False,False
2889,2007-12-04,False,True,False,False
2890,2007-12-03,False,True,False,False
2891,2007-11-30,False,True,False,False
2892,2007-11-29,False,False,False,False
2893,2007-11-28,False,False,False,False
2894,2007-11-27,False,True,False,False
2895,2007-11-26,False,True,False,False
2896,2007-11-23,False,True,False,False
2897,2007-11-21,False,True,False,False
2898,2007-11-20,False,True,False,False
2899,2007-11-19,False,True,False,False
2900,2007-11-16,False,True,False,False
2901,2007-11-15,False,False,False,False
2902,2007-11-14,False,False,False,False
2903,2007-11-13,False,False,False,False
2904,2007-11-09,False,False,False,False
2905,2007-11-08,False,False,False,False
2906,2007-11-07,False,False,False,False
2907,2007-11-06,False,True,False,False
2908,2007-11-05,False,True,False,False
2909,2007-11-02,False,False,False,False
2910,2007-11-01,False,True,False,False
2911,2007-10-31,False,False,False,False
2912,2007-10-30,False,True,False,False
2913,2007-10-29,True,True,False,False
2914,2007-10-26,False,True,False,False
2915,2007-10-25,True,True,False,False
2916,2007-10-24,False,True,False,False
2917,2007-10-23,False,True,False,False
2918,2007-10-22,False,True,False,False
2919,2007-10-19,False,True,False,False
2920,2007-10-18,False,False,False,False
2921,2007-10-17,False,True,False,False
2922,2007-10-16,False,True,False,False
2923,2007-10-15,False,True,False,False
2924,2007-10-12,False,False,False,False
2925,2007-10-11,False,False,False,False
2926,2007-10-10,False,False,False,False
2927,2007-10-09,False,False,False,False
2928,2007-10-05,False,False,False,False
2929,2007-10-04,False,False,False,False
2930,2007-10-03,False,False,False,False
2931,2007-10-02,False,False,False,False
2932,2007-10-01,False,False,False,False
